Client Order ID,Instrument,Side,Price,Quantity
aaa44898,Rose,1,52.52,980
aaa44899,Orchid,2,52.34,570
aaa44900,Lotus,1,15.11,40
aaa44901,Lavender,2,62.72,930
aaa44902,Rose,2,4.50,720
aaa44903,Lotus,1,25.03,160
aaa44904,Lavender,1,91.94,670
aaa44905,Tulip,1,41.54,310
aaa44906,Rose,1,11.94,740
aaa44907,Lavender,1,23.45,400
aaa44908,Lavender,1,21.23,270
aaa44909,Orchid,1,60.29,280
aaa44910,Tulip,1,39.87,950
aaa44911,Lotus,2,7.35,220
aaa44912,Rose,1,57.53,760
aaa44913,Rose,1,30.22,770
aaa44914,Lavender,1,18.56,730
aaa44915,Lotus,1,19.00,210
aaa44916,Lavender,2,92.01,870
aaa44917,Rose,2,64.75,290
aaa44918,Lavender,1,42.04,340
aaa44919,Tulip,2,9.50,990
aaa44920,Lotus,1,89.27,810
aaa44921,Orchid,2,5.43,240
aaa44922,Lotus,1,88.82,220
aaa44923,Lotus,1,37.19,930
aaa44924,Orchid,2,29.87,300
aaa44925,Orchid,1,6.56,90
aaa44926,Lotus,1,22.15,610
aaa44927,Lavender,2,78.24,220
aaa44928,Lotus,2,96.86,670
aaa44929,Tulip,2,91.36,40
aaa44930,Tulip,2,18.56,150
aaa44931,Orchid,2,33.01,560
aaa44932,Tulip,1,75.24,840
aaa44933,Lavender,1,18.83,630
aaa44934,Lavender,1,26.34,350
aaa44935,Lotus,2,53.38,10
aaa44936,Lotus,2,38.41,890
aaa44937,Tulip,2,75.02,670
aaa44938,Rose,2,77.46,900
aaa44939,Rose,1,20.67,710
aaa44940,Tulip,1,62.71,20
aaa44941,Tulip,2,88.19,140
aaa44942,Lotus,1,78.33,580
aaa44943,Lotus,2,6.98,450
aaa44944,Tulip,1,29.11,0
aaa44945,Lotus,1,8.14,150
aaa44946,Lavender,2,46.47,0
aaa44947,Rose,1,14.36,960
aaa44948,Tulip,2,47.30,140
aaa44949,Orchid,2,93.21,560
aaa44950,Lavender,1,40.65,100
aaa44951,Rose,2,55.25,180
aaa44952,Orchid,2,23.40,30
aaa44953,Tulip,1,41.58,950
aaa44954,Tulip,2,12.64,420
aaa44955,Tulip,2,6.70,490
aaa44956,Orchid,1,47.74,90
aaa44957,Tulip,2,4.46,770
aaa44958,Orchid,1,82.31,90
aaa44959,Lotus,2,68.00,80
aaa44960,Lavender,1,83.86,830
aaa44961,Rose,2,30.26,120
aaa44962,Lotus,2,7.29,480
aaa44963,Rose,1,46.43,670
aaa44964,Rose,1,5.55,930
aaa44965,Rose,2,18.26,230
aaa44966,Rose,1,80.23,250
aaa44967,Orchid,1,93.28,480
aaa44968,Tulip,1,70.41,880
aaa44969,Lavender,1,6.79,560
aaa44970,Lavender,2,50.05,220
aaa44971,Tulip,1,99.58,440
aaa44972,Lavender,2,85.07,420
aaa44973,Rose,2,25.50,30
aaa44974,Tulip,2,81.07,500
aaa44975,Rose,1,97.76,230
aaa44976,Lavender,2,37.62,170
aaa44977,Orchid,1,42.10,410
aaa44978,Lavender,2,13.89,600
aaa44979,Orchid,2,60.68,580
aaa44980,Lavender,2,0.83,430
aaa44981,Lavender,1,77.68,480
aaa44982,Orchid,2,0.69,150
aaa44983,Lavender,2,7.95,910
aaa44984,Rose,1,71.47,420
aaa44985,Lotus,1,7.28,30
aaa44986,Rose,1,10.60,470
aaa44987,Rose,1,14.53,420
aaa44988,Lavender,2,3.43,420
aaa44989,Rose,1,58.01,660
aaa44990,Tulip,2,85.07,240
aaa44991,Lotus,2,99.64,210
aaa44992,Orchid,1,40.36,850
aaa44993,Lotus,2,99.36,650
aaa44994,Lavender,2,57.53,720
aaa44995,Rose,2,63.06,140
aaa44996,Orchid,1,93.75,680
aaa44997,Tulip,2,57.70,700
aaa44998,Orchid,1,42.30,340
aaa44999,Tulip,1,26.57,360
aaa45000,Lavender,1,95.53,430
aaa45001,Tulip,1,69.19,740
aaa45002,Rose,2,15.32,600
aaa45003,Lotus,1,30.94,380
aaa45004,Tulip,1,66.38,20
aaa45005,Tulip,1,58.39,720
aaa45006,Rose,2,12.89,150
aaa45007,Tulip,2,38.35,850
aaa45008,Lavender,2,93.80,300
aaa45009,Rose,2,52.87,270
aaa45010,Rose,1,54.91,290
aaa45011,Lotus,1,78.82,530
aaa45012,Rose,1,31.24,680
aaa45013,Rose,1,36.58,70
aaa45014,Orchid,2,82.32,560
aaa45015,Tulip,1,57.63,520
aaa45016,Rose,2,96.69,900
aaa45017,Lavender,2,84.55,0
aaa45018,Orchid,1,72.50,240
aaa45019,Tulip,2,25.68,640
aaa45020,Lotus,1,82.13,490
aaa45021,Tulip,1,70.05,80
aaa45022,Rose,2,13.36,620
aaa45023,Lavender,1,29.07,450
aaa45024,Lotus,2,74.56,750
aaa45025,Orchid,1,19.65,780
aaa45026,Lotus,1,90.56,390
aaa45027,Tulip,1,59.19,370
aaa45028,Tulip,2,0.18,560
aaa45029,Lavender,1,59.92,720
aaa45030,Lavender,1,53.19,940
aaa45031,Lavender,2,15.83,910
aaa45032,Lotus,1,59.42,430
aaa45033,Lotus,2,89.13,880
aaa45034,Tulip,2,16.94,730
aaa45035,Orchid,2,28.71,920
aaa45036,Lavender,1,50.91,500
aaa45037,Rose,2,13.13,740
aaa45038,Lotus,2,70.00,530
aaa45039,Rose,2,64.80,160
aaa45040,Orchid,2,83.75,590
aaa45041,Lotus,2,36.77,960
aaa45042,Rose,1,56.20,920
aaa45043,Lavender,2,46.17,680
aaa45044,Orchid,2,46.30,430
aaa45045,Orchid,1,72.14,780
aaa45046,Lotus,2,23.79,410
aaa45047,Lavender,1,28.47,270
aaa45048,Orchid,1,89.36,700
aaa45049,Orchid,1,36.28,280
aaa45050,Rose,2,85.44,460
aaa45051,Orchid,2,62.52,950
aaa45052,Rose,1,65.89,860
aaa45053,Tulip,1,52.12,830
aaa45054,Tulip,2,84.06,310
aaa45055,Lavender,1,71.40,900
aaa45056,Lotus,1,45.41,230
aaa45057,Orchid,1,52.02,500
aaa45058,Lavender,1,95.68,670
aaa45059,Orchid,1,76.60,400
aaa45060,Rose,2,15.93,320
aaa45061,Lotus,1,90.61,240
aaa45062,Orchid,1,97.67,630
aaa45063,Rose,1,90.49,420
aaa45064,Lotus,2,28.36,140
aaa45065,Lavender,2,8.83,440
aaa45066,Tulip,2,42.36,0
aaa45067,Lavender,2,20.13,820
aaa45068,Tulip,1,59.84,190
aaa45069,Rose,2,81.02,660
aaa45070,Lavender,2,19.00,710
aaa45071,Lavender,2,30.98,290
aaa45072,Rose,1,27.42,650
aaa45073,Rose,2,67.49,990
aaa45074,Lotus,2,64.05,930
aaa45075,Rose,1,19.41,0
aaa45076,Rose,2,1.82,960
aaa45077,Tulip,1,42.57,260
aaa45078,Lotus,1,94.16,830
aaa45079,Rose,2,95.03,620
aaa45080,Tulip,2,6.99,270
aaa45081,Lavender,1,78.39,320
aaa45082,Lavender,1,58.08,70
aaa45083,Tulip,2,25.15,810
aaa45084,Lotus,1,95.25,260
aaa45085,Lavender,1,24.50,540
aaa45086,Orchid,2,78.88,830
aaa45087,Lotus,2,82.69,150
aaa45088,Orchid,1,64.15,870
aaa45089,Rose,1,95.15,100
aaa45090,Lavender,1,82.58,680
aaa45091,Rose,1,74.94,530
aaa45092,Tulip,1,50.15,590
aaa45093,Lavender,2,49.11,810
aaa45094,Orchid,2,43.60,960
aaa45095,Rose,1,90.65,430
aaa45096,Orchid,2,55.78,330
aaa45097,Rose,2,30.02,750
aaa45098,Lotus,2,58.01,80
aaa45099,Rose,1,99.78,690
aaa45100,Lavender,1,44.47,480
aaa45101,Rose,1,6.23,450
aaa45102,Lavender,2,41.22,710
aaa45103,Tulip,1,61.69,680
aaa45104,Orchid,2,89.18,260
aaa45105,Orchid,1,79.54,60
aaa45106,Rose,2,85.68,980
aaa45107,Orchid,1,77.85,800
aaa45108,Rose,2,29.75,660
aaa45109,Rose,1,28.79,280
aaa45110,Rose,2,89.53,910
aaa45111,Rose,1,25.22,930
aaa45112,Lotus,1,60.93,160
aaa45113,Tulip,2,24.95,130
aaa45114,Rose,1,22.33,820
aaa45115,Orchid,2,2.41,30
aaa45116,Tulip,2,24.74,440
aaa45117,Orchid,1,6.08,330
aaa45118,Orchid,2,86.23,800
aaa45119,Rose,2,81.56,580
aaa45120,Orchid,1,37.10,140
aaa45121,Lotus,1,60.65,740
aaa45122,Orchid,1,75.23,910
aaa45123,Orchid,1,12.80,300
aaa45124,Orchid,1,14.63,820
aaa45125,Rose,2,69.10,170
aaa45126,Orchid,2,99.77,60
aaa45127,Rose,1,80.54,150
aaa45128,Orchid,1,79.47,910
aaa45129,Orchid,2,14.79,550
aaa45130,Lavender,1,81.51,700
aaa45131,Orchid,1,45.61,230
aaa45132,Orchid,2,12.83,760
aaa45133,Orchid,1,55.25,690
aaa45134,Tulip,1,47.74,20
aaa45135,Rose,2,49.36,380
aaa45136,Orchid,2,20.12,30
aaa45137,Orchid,2,89.68,520
aaa45138,Orchid,2,82.34,650
aaa45139,Orchid,1,97.66,980
aaa45140,Rose,1,67.61,880
aaa45141,Lavender,2,53.02,450
aaa45142,Tulip,1,24.86,750
aaa45143,Lavender,2,1.36,420
aaa45144,Tulip,1,62.31,440
aaa45145,Tulip,2,27.26,330
aaa45146,Rose,1,68.71,640
aaa45147,Lotus,1,78.95,300
aaa45148,Rose,2,8.37,90
aaa45149,Rose,1,83.37,710
aaa45150,Orchid,2,1.09,430
aaa45151,Lavender,2,68.75,620
aaa45152,Orchid,2,45.42,570
aaa45153,Rose,1,6.30,640
aaa45154,Lavender,1,87.97,150
aaa45155,Lavender,1,12.16,960
aaa45156,Rose,1,51.18,120
aaa45157,Tulip,1,50.86,330
aaa45158,Lotus,1,32.66,740
aaa45159,Rose,2,63.46,840
aaa45160,Tulip,1,34.71,300
aaa45161,Orchid,1,2.10,220
aaa45162,Orchid,1,89.17,0
aaa45163,Orchid,1,37.53,210
aaa45164,Lavender,2,70.56,370
aaa45165,Rose,2,1.47,940
aaa45166,Lavender,2,13.28,230
aaa45167,Lavender,1,99.86,410
aaa45168,Lavender,2,60.18,210
aaa45169,Rose,2,48.87,240
aaa45170,Lotus,2,35.84,340
aaa45171,Tulip,2,95.09,490
aaa45172,Orchid,2,89.30,740
aaa45173,Rose,1,18.94,270
aaa45174,Tulip,2,14.52,480
aaa45175,Rose,1,2.58,150
aaa45176,Orchid,1,54.32,440
aaa45177,Lavender,2,91.55,80
aaa45178,Lavender,2,51.76,590
aaa45179,Rose,2,98.76,70
aaa45180,Lavender,1,51.89,620
aaa45181,Lavender,1,90.36,890
aaa45182,Rose,2,6.00,910
aaa45183,Orchid,1,7.64,300
aaa45184,Lotus,1,70.48,80
aaa45185,Tulip,1,34.82,80
aaa45186,Tulip,2,87.55,80
aaa45187,Rose,2,72.12,190
aaa45188,Orchid,1,92.83,990
aaa45189,Rose,2,75.23,110
aaa45190,Tulip,2,62.91,240
aaa45191,Lotus,2,3.29,940
aaa45192,Orchid,1,79.42,560
aaa45193,Rose,2,38.68,560
aaa45194,Tulip,2,85.22,290
aaa45195,Lavender,2,96.37,70
aaa45196,Rose,1,94.09,530
aaa45197,Tulip,1,79.72,860
aaa45198,Orchid,1,76.07,490
aaa45199,Rose,2,89.44,170
aaa45200,Lotus,2,22.51,770
aaa45201,Rose,1,8.05,650
aaa45202,Lotus,2,16.07,470
aaa45203,Rose,2,63.63,440
aaa45204,Tulip,1,79.78,650
aaa45205,Orchid,1,92.78,310
aaa45206,Orchid,2,95.56,700
aaa45207,Orchid,1,88.30,100
aaa45208,Lotus,1,54.55,830
aaa45209,Lavender,2,39.79,500
aaa45210,Lotus,1,57.29,580
aaa45211,Lotus,1,63.81,420
aaa45212,Tulip,1,46.10,140
aaa45213,Lavender,1,31.52,750
aaa45214,Rose,1,73.50,10
aaa45215,Tulip,2,98.99,660
aaa45216,Lotus,1,21.24,580
aaa45217,Tulip,1,51.03,600
aaa45218,Orchid,1,69.01,0
aaa45219,Rose,2,48.47,370
aaa45220,Tulip,1,12.82,730
aaa45221,Lavender,2,22.82,680
aaa45222,Lotus,2,74.05,640
aaa45223,Tulip,1,27.38,760
aaa45224,Orchid,2,69.16,870
aaa45225,Rose,1,75.04,310
aaa45226,Lavender,1,30.82,940
aaa45227,Tulip,1,28.35,900
aaa45228,Lavender,2,8.87,10
aaa45229,Lavender,1,70.35,250
aaa45230,Lavender,1,51.03,920
aaa45231,Orchid,2,3.52,50
aaa45232,Lotus,1,40.18,380
aaa45233,Orchid,2,65.40,90
aaa45234,Tulip,1,3.34,290
aaa45235,Tulip,1,42.15,490
aaa45236,Lotus,2,13.72,980
aaa45237,Rose,1,28.41,370
aaa45238,Lavender,2,32.04,330
aaa45239,Orchid,2,31.25,930
aaa45240,Lotus,2,63.24,340
aaa45241,Orchid,2,90.35,400
aaa45242,Rose,2,69.31,90
aaa45243,Tulip,1,66.53,750
aaa45244,Orchid,1,13.88,70
aaa45245,Orchid,1,3.85,150
aaa45246,Orchid,2,94.37,600
aaa45247,Lavender,1,37.59,950
aaa45248,Lotus,2,42.31,860
aaa45249,Rose,1,87.57,620
aaa45250,Rose,1,71.22,210
aaa45251,Rose,2,58.37,660
aaa45252,Tulip,1,83.09,190
aaa45253,Lotus,2,43.02,820
aaa45254,Tulip,2,83.06,690
aaa45255,Rose,1,46.88,760
aaa45256,Orchid,1,53.43,480
aaa45257,Tulip,2,29.71,830
aaa45258,Rose,1,60.80,410
aaa45259,Tulip,2,51.73,980
aaa45260,Tulip,1,87.09,860
aaa45261,Lavender,1,71.27,360
aaa45262,Lavender,1,6.59,630
aaa45263,Lavender,1,29.34,200
aaa45264,Lavender,1,27.46,20
aaa45265,Tulip,2,70.16,390
aaa45266,Lotus,2,72.11,740
aaa45267,Rose,1,92.58,660
aaa45268,Tulip,1,37.67,670
aaa45269,Lotus,2,19.46,650
aaa45270,Lavender,2,34.09,890
aaa45271,Rose,1,25.36,340
aaa45272,Lavender,2,13.25,840
aaa45273,Orchid,2,88.27,200
aaa45274,Orchid,2,7.94,740
aaa45275,Lavender,1,48.16,200
aaa45276,Lotus,1,49.79,260
aaa45277,Rose,2,75.35,870
aaa45278,Lotus,2,35.26,740
aaa45279,Lotus,1,30.16,600
aaa45280,Orchid,1,26.74,400
aaa45281,Tulip,2,24.71,570
aaa45282,Rose,1,78.58,650
aaa45283,Rose,2,59.52,770
aaa45284,Rose,2,44.49,870
aaa45285,Lotus,2,83.73,790
aaa45286,Orchid,1,31.67,830
aaa45287,Rose,2,66.91,310
aaa45288,Rose,2,31.65,230
aaa45289,Lotus,2,63.91,60
aaa45290,Rose,2,59.50,530
aaa45291,Lotus,1,58.35,290
aaa45292,Lotus,2,91.77,870
aaa45293,Orchid,1,20.05,160
aaa45294,Lavender,1,4.19,630
aaa45295,Tulip,1,92.14,620
aaa45296,Orchid,2,7.01,280
aaa45297,Tulip,2,2.33,620
aaa45298,Tulip,1,29.94,520
aaa45299,Tulip,2,98.47,480
aaa45300,Lotus,2,57.51,30
aaa45301,Rose,1,11.89,810
aaa45302,Lotus,2,6.84,990
aaa45303,Lotus,1,44.45,900
aaa45304,Lotus,2,75.18,730
aaa45305,Tulip,1,39.22,10
aaa45306,Tulip,1,35.53,510
aaa45307,Tulip,2,22.18,570
aaa45308,Lotus,2,13.46,470
aaa45309,Tulip,2,1.69,750
aaa45310,Tulip,2,89.85,960
aaa45311,Tulip,1,4.81,560
aaa45312,Lavender,1,61.20,330
aaa45313,Lotus,2,31.17,340
aaa45314,Lavender,2,91.09,470
aaa45315,Lotus,1,9.38,120
aaa45316,Lotus,1,12.63,0
aaa45317,Tulip,2,26.06,60
aaa45318,Lavender,2,36.61,230
aaa45319,Lavender,1,14.59,640
aaa45320,Lavender,1,49.80,900
aaa45321,Tulip,2,78.89,580
aaa45322,Tulip,2,0.34,740
aaa45323,Rose,1,14.33,30
aaa45324,Rose,2,40.06,460
aaa45325,Tulip,2,37.42,500
aaa45326,Tulip,2,32.34,810
aaa45327,Rose,2,26.95,100
aaa45328,Lotus,2,7.86,440
aaa45329,Lotus,2,19.89,60
aaa45330,Lavender,1,40.55,70
aaa45331,Tulip,2,95.17,860
aaa45332,Tulip,2,19.58,880
aaa45333,Orchid,2,38.83,930
aaa45334,Lotus,2,17.17,120
aaa45335,Lavender,2,3.71,770
aaa45336,Orchid,2,31.83,480
aaa45337,Lavender,1,54.54,680
aaa45338,Lavender,1,72.34,60
aaa45339,Orchid,1,15.24,240
aaa45340,Tulip,1,92.13,590
aaa45341,Lotus,1,75.20,220
aaa45342,Lavender,2,22.39,620
aaa45343,Orchid,2,88.35,930
aaa45344,Rose,2,87.30,250
aaa45345,Lotus,2,63.37,540
aaa45346,Rose,2,0.20,160
aaa45347,Lavender,2,71.41,860
aaa45348,Rose,1,43.43,250
aaa45349,Lotus,1,96.16,450
aaa45350,Orchid,2,21.68,180
aaa45351,Lotus,2,48.67,880
aaa45352,Lavender,2,23.31,360
aaa45353,Orchid,1,31.15,10
aaa45354,Lavender,2,17.15,100
aaa45355,Lavender,1,67.12,340
aaa45356,Lotus,1,53.10,720
aaa45357,Tulip,2,32.50,630
aaa45358,Lotus,2,85.50,100
aaa45359,Lotus,2,85.66,410
aaa45360,Lavender,2,30.02,760
aaa45361,Rose,2,60.78,800
aaa45362,Lotus,1,40.23,80
aaa45363,Tulip,1,94.91,850
aaa45364,Tulip,1,28.76,460
aaa45365,Lavender,2,96.62,970
aaa45366,Lavender,1,14.69,960
aaa45367,Lavender,2,78.97,730
aaa45368,Orchid,2,44.59,710
aaa45369,Tulip,1,92.80,190
aaa45370,Orchid,1,70.83,400
aaa45371,Orchid,1,38.46,30
aaa45372,Lotus,2,40.43,940
aaa45373,Tulip,1,57.28,410
aaa45374,Rose,2,44.90,700
aaa45375,Lavender,2,84.50,640
aaa45376,Lavender,1,4.05,770
aaa45377,Lavender,1,41.65,940
aaa45378,Lotus,2,88.32,380
aaa45379,Lotus,1,53.96,70
aaa45380,Orchid,2,24.85,40
aaa45381,Tulip,1,45.57,920
aaa45382,Lavender,1,19.31,430
aaa45383,Lotus,1,85.32,410
aaa45384,Orchid,1,80.69,850
aaa45385,Orchid,1,92.19,50
aaa45386,Orchid,1,12.76,190
aaa45387,Tulip,2,8.27,380
aaa45388,Lavender,1,57.94,110
aaa45389,Orchid,2,69.01,650
aaa45390,Tulip,1,89.58,820
aaa45391,Tulip,1,19.62,420
aaa45392,Rose,1,90.76,550
aaa45393,Tulip,2,13.79,670
aaa45394,Rose,1,59.60,390
aaa45395,Lotus,2,23.66,730
aaa45396,Lavender,2,82.61,490
aaa45397,Rose,1,65.87,920
aaa45398,Lotus,2,69.31,190
aaa45399,Tulip,2,5.50,320
aaa45400,Lotus,2,37.81,970
aaa45401,Orchid,2,60.20,750
aaa45402,Lotus,2,76.51,750
aaa45403,Rose,1,74.38,30
aaa45404,Lotus,2,36.44,230
aaa45405,Orchid,1,92.33,610
aaa45406,Tulip,1,43.16,320
aaa45407,Orchid,2,57.34,390
aaa45408,Lavender,2,27.71,120
aaa45409,Lavender,2,93.88,620
aaa45410,Tulip,2,80.70,840
aaa45411,Lotus,1,39.39,240
aaa45412,Lotus,1,70.48,970
aaa45413,Lavender,1,37.22,640
aaa45414,Lavender,1,40.12,540
aaa45415,Rose,2,98.62,30
aaa45416,Tulip,2,87.00,720
aaa45417,Lavender,2,19.08,670
aaa45418,Lotus,1,40.56,230
aaa45419,Lotus,2,32.76,320
aaa45420,Lavender,1,52.09,450
aaa45421,Orchid,2,31.08,30
aaa45422,Tulip,2,54.52,740
aaa45423,Lavender,1,8.28,640
aaa45424,Tulip,1,44.86,790
aaa45425,Lavender,1,45.88,610
aaa45426,Orchid,2,17.29,570
aaa45427,Orchid,1,71.15,310
aaa45428,Tulip,2,54.24,970
aaa45429,Lavender,1,86.47,980
aaa45430,Lavender,1,36.22,100
aaa45431,Tulip,1,51.41,280
aaa45432,Tulip,1,63.76,980
aaa45433,Lavender,1,44.66,370
aaa45434,Orchid,1,78.80,430
aaa45435,Tulip,1,68.69,960
aaa45436,Tulip,1,49.83,830
aaa45437,Tulip,1,45.67,700
aaa45438,Lavender,1,53.28,410
aaa45439,Lotus,1,4.30,390
aaa45440,Tulip,1,11.42,670
aaa45441,Orchid,2,2.30,840
aaa45442,Lotus,2,33.78,80
aaa45443,Lotus,1,19.39,380
aaa45444,Rose,2,28.30,490
aaa45445,Lotus,1,39.10,680
aaa45446,Rose,1,86.19,630
aaa45447,Lavender,2,70.19,260
aaa45448,Rose,2,76.93,210
aaa45449,Tulip,2,15.96,770
aaa45450,Lavender,1,80.55,980
aaa45451,Lavender,1,20.60,860
aaa45452,Lotus,1,52.22,930
aaa45453,Tulip,2,24.85,80
aaa45454,Lotus,1,51.73,660
aaa45455,Rose,1,53.72,640
aaa45456,Lavender,2,85.97,400
aaa45457,Orchid,1,47.60,590
aaa45458,Lotus,2,35.53,940
aaa45459,Orchid,2,15.20,640
aaa45460,Lotus,1,30.31,170
aaa45461,Lavender,2,68.42,450
aaa45462,Tulip,2,80.27,50
aaa45463,Tulip,1,54.10,100
aaa45464,Orchid,1,43.49,100
aaa45465,Orchid,2,57.47,920
aaa45466,Lotus,2,13.44,890
aaa45467,Rose,1,41.91,360
aaa45468,Orchid,1,13.03,780
aaa45469,Lotus,1,92.85,920
aaa45470,Lavender,2,82.45,960
aaa45471,Tulip,1,27.85,0
aaa45472,Rose,1,87.82,100
aaa45473,Rose,1,74.64,80
aaa45474,Rose,2,41.36,160
aaa45475,Rose,1,89.26,480
aaa45476,Rose,2,26.29,370
aaa45477,Orchid,1,70.34,650
aaa45478,Orchid,2,1.21,170
aaa45479,Rose,2,36.25,990
aaa45480,Rose,1,56.16,840
aaa45481,Rose,2,10.77,20
aaa45482,Orchid,1,30.67,100
aaa45483,Tulip,2,52.05,840
aaa45484,Lotus,2,70.22,470
aaa45485,Lotus,1,88.34,410
aaa45486,Rose,2,54.49,350
aaa45487,Orchid,1,54.46,800
aaa45488,Lavender,1,9.04,320
aaa45489,Tulip,2,71.57,940
aaa45490,Lavender,2,8.46,240
aaa45491,Lavender,2,59.97,990
aaa45492,Orchid,2,84.61,370
aaa45493,Lavender,1,46.89,940
aaa45494,Orchid,2,58.02,580
aaa45495,Orchid,2,93.84,910
aaa45496,Tulip,1,82.96,910
aaa45497,Orchid,2,24.37,590
aaa45498,Rose,2,74.41,500
aaa45499,Lotus,2,59.63,930
aaa45500,Lotus,1,24.00,950
aaa45501,Orchid,2,34.73,970
aaa45502,Orchid,2,92.34,90
aaa45503,Lavender,2,41.32,860
aaa45504,Orchid,1,88.83,290
aaa45505,Tulip,2,34.83,790
aaa45506,Lotus,1,16.13,780
aaa45507,Lavender,1,48.72,710
aaa45508,Rose,2,55.60,70
aaa45509,Orchid,2,68.91,400
aaa45510,Lotus,1,98.88,50
aaa45511,Rose,2,53.48,220
aaa45512,Tulip,2,20.42,310
aaa45513,Tulip,2,8.43,610
aaa45514,Tulip,2,97.73,410
aaa45515,Rose,1,66.06,340
aaa45516,Tulip,2,38.51,980
aaa45517,Tulip,2,42.17,220
aaa45518,Lavender,1,25.71,900
aaa45519,Tulip,2,31.89,330
aaa45520,Tulip,1,89.74,190
aaa45521,Rose,1,55.97,370
aaa45522,Orchid,1,14.35,630
aaa45523,Lavender,2,33.85,430
aaa45524,Rose,1,42.23,680
aaa45525,Lotus,2,78.13,400
aaa45526,Rose,1,26.94,920
aaa45527,Orchid,2,0.19,640
aaa45528,Lavender,2,47.44,650
aaa45529,Lavender,1,3.42,430
aaa45530,Rose,2,59.02,650
aaa45531,Rose,2,87.68,250
aaa45532,Lotus,1,83.85,670
aaa45533,Tulip,1,7.74,480
aaa45534,Rose,2,13.80,770
aaa45535,Lavender,2,25.40,960
aaa45536,Lotus,2,63.32,980
aaa45537,Lavender,2,63.93,210
aaa45538,Rose,2,68.22,840
aaa45539,Orchid,1,68.37,960
aaa45540,Tulip,1,66.15,820
aaa45541,Lavender,1,23.20,190
aaa45542,Lavender,2,39.92,150
aaa45543,Orchid,1,86.62,420
aaa45544,Tulip,1,86.39,650
aaa45545,Orchid,1,92.94,710
aaa45546,Rose,1,20.13,890
aaa45547,Rose,2,98.19,860
aaa45548,Tulip,1,88.06,270
aaa45549,Lavender,2,24.85,990
aaa45550,Orchid,1,35.93,890
aaa45551,Lotus,1,72.74,590
aaa45552,Lavender,1,9.16,380
aaa45553,Rose,2,17.62,440
aaa45554,Tulip,2,83.33,430
aaa45555,Lotus,2,9.71,780
aaa45556,Orchid,2,44.47,280
aaa45557,Tulip,2,67.92,50
aaa45558,Orchid,1,12.11,870
aaa45559,Tulip,2,55.58,830
aaa45560,Orchid,2,87.47,580
aaa45561,Lotus,2,88.60,460
aaa45562,Lavender,1,98.80,590
aaa45563,Tulip,2,16.19,460
aaa45564,Lavender,2,76.38,810
aaa45565,Lotus,2,87.21,110
aaa45566,Lavender,1,54.39,740
aaa45567,Lotus,2,51.18,380
aaa45568,Tulip,1,10.44,460
aaa45569,Lavender,1,43.71,110
aaa45570,Lavender,1,21.45,820
aaa45571,Lavender,2,86.35,570
aaa45572,Lotus,2,34.73,280
aaa45573,Lavender,1,40.13,780
aaa45574,Rose,2,50.43,500
aaa45575,Lotus,2,77.63,330
aaa45576,Lavender,1,5.99,220
aaa45577,Lotus,2,74.22,820
aaa45578,Lotus,1,29.96,0
aaa45579,Lotus,1,7.10,530
aaa45580,Tulip,1,30.27,630
aaa45581,Tulip,1,29.91,880
aaa45582,Rose,2,94.39,890
aaa45583,Rose,2,0.00,740
aaa45584,Orchid,2,86.52,760
aaa45585,Lavender,2,93.27,290
aaa45586,Lotus,1,20.96,110
aaa45587,Lavender,2,56.86,700
aaa45588,Lavender,1,78.56,760
aaa45589,Rose,1,47.31,200
aaa45590,Lavender,1,46.47,350
aaa45591,Lotus,1,22.14,720
aaa45592,Lotus,1,72.07,710
aaa45593,Tulip,2,25.53,420
aaa45594,Lavender,2,41.15,170
aaa45595,Tulip,1,57.36,340
aaa45596,Orchid,1,86.12,950
aaa45597,Orchid,1,6.42,550
aaa45598,Lavender,1,81.02,230
aaa45599,Orchid,2,67.82,560
aaa45600,Lavender,1,38.74,330
aaa45601,Lotus,1,42.52,900
aaa45602,Orchid,1,28.22,590
aaa45603,Lavender,2,74.79,370
aaa45604,Rose,2,38.35,320
aaa45605,Tulip,2,13.99,60
aaa45606,Orchid,1,25.54,10
aaa45607,Lavender,2,61.01,80
aaa45608,Lotus,2,50.16,970
aaa45609,Tulip,2,70.93,740
aaa45610,Tulip,1,78.41,830
aaa45611,Orchid,1,9.56,780
aaa45612,Orchid,1,4.57,640
aaa45613,Lavender,1,94.04,110
aaa45614,Lavender,1,49.08,200
aaa45615,Lotus,2,30.43,950
aaa45616,Lotus,2,99.78,940
aaa45617,Lotus,1,41.02,0
aaa45618,Tulip,1,22.14,640
aaa45619,Lotus,1,69.27,570
aaa45620,Lavender,2,90.38,930
aaa45621,Rose,1,37.34,200
aaa45622,Lotus,1,81.19,110
aaa45623,Lotus,2,45.33,510
aaa45624,Tulip,2,59.71,180
aaa45625,Rose,1,81.82,30
aaa45626,Rose,1,77.71,940
aaa45627,Tulip,1,72.92,450
aaa45628,Lotus,2,33.76,890
aaa45629,Tulip,2,20.15,420
aaa45630,Rose,2,33.88,670
aaa45631,Lavender,1,96.88,430
aaa45632,Orchid,1,61.85,580
aaa45633,Lotus,2,34.61,740
aaa45634,Lotus,1,37.09,310
aaa45635,Orchid,2,85.21,710
aaa45636,Lotus,1,18.46,590
aaa45637,Lotus,2,10.55,900
aaa45638,Lavender,2,69.01,990
aaa45639,Tulip,1,98.97,290
aaa45640,Lotus,1,38.86,310
